policy_id,member_id,agent_id,carrier,plan_type,effective_date,expiry_date,monthly_premium,annual_premium,commission_rate,monthly_commission,status,term_months
POL0000923,MEM000924,AGT0061,MetLife,Dental Premium,2023-05-01,2024-05-01,56.38,676.56,0.22,12.4,active,12
POL0000924,MEM000925,AGT0070,Zurich,Vision Premium,2024-08-01,2027-08-01,35.92,431.04,0.2,7.18,active,36
POL0000925,MEM000926,AGT0019,Zurich,Vision Premium,2024-08-01,2025-08-01,35.25,423.0,0.2,7.05,active,12
POL0000926,MEM000927,AGT0068,MetLife,Dental Premium,2023-02-01,2024-02-01,53.35,640.2,0.22,11.74,pending,12
POL0000927,MEM000928,AGT0080,VSP,Dental Basic,2023-04-01,2023-10-01,30.07,360.84,0.18,5.41,active,6
POL0000928,MEM000929,AGT0050,Zurich,Dental Premium,2024-12-01,2026-12-01,54.67,656.04,0.22,12.03,active,24
POL0000929,MEM000930,AGT0003,VSP,Dental+Vision Bundle,2024-12-01,2026-12-01,77.48,929.76,0.25,19.37,pending,24
POL0000930,MEM000931,AGT0049,Zurich,Dental+Vision Bundle,2024-11-01,2025-11-01,71.42,857.04,0.25,17.86,expired,12
POL0000931,MEM000932,AGT0077,Zurich,Dental Basic,2023-05-01,2024-05-01,29.37,352.44,0.18,5.29,expired,12
POL0000932,MEM000933,AGT0072,Zurich,Dental Basic,2023-08-01,2025-08-01,29.49,353.88,0.18,5.31,active,24
POL0000933,MEM000934,AGT0043,VSP,Dental Premium,2023-10-01,2024-10-01,53.49,641.88,0.22,11.77,active,12
POL0000934,MEM000935,AGT0046,VSP,Vision Basic,2023-07-01,2025-07-01,19.6,235.2,0.16,3.14,active,24
POL0000935,MEM000936,AGT0008,Zurich,Dental Premium,2023-09-01,2024-09-01,56.1,673.2,0.22,12.34,active,12
POL0000936,MEM000937,AGT0036,MetLife,Dental Basic,2024-03-01,2027-03-01,29.18,350.16,0.18,5.25,pending,36
POL0000937,MEM000938,AGT0049,Zurich,Dental+Vision Bundle,2024-03-01,2025-03-01,76.34,916.08,0.25,19.09,cancelled,12
POL0000938,MEM000939,AGT0031,Zurich,Dental Basic,2024-10-01,2026-10-01,29.57,354.84,0.18,5.32,expired,24
POL0000939,MEM000940,AGT0070,MetLife,Dental Basic,2023-12-01,2025-12-01,30.76,369.12,0.18,5.54,active,24
POL0000940,MEM000941,AGT0026,MetLife,Dental Premium,2023-06-01,2025-06-01,55.46,665.52,0.22,12.2,active,24
POL0000941,MEM000942,AGT0019,Zurich,Dental+Vision Bundle,2024-07-01,2025-07-01,78.59,943.08,0.25,19.65,active,12
POL0000942,MEM000943,AGT0072,Zurich,Dental+Vision Bundle,2023-07-01,2024-07-01,72.08,864.96,0.25,18.02,cancelled,12
POL0000943,MEM000944,AGT0019,Zurich,Dental Basic,2023-06-01,2024-06-01,30.98,371.76,0.18,5.58,active,12
POL0000944,MEM000945,AGT0039,VSP,Vision Premium,2023-12-01,2026-12-01,34.0,408.0,0.2,6.8,active,36
POL0000945,MEM000946,AGT0025,MetLife,Dental Basic,2024-11-01,2025-11-01,29.77,357.24,0.18,5.36,expired,12
POL0000946,MEM000947,AGT0073,Zurich,Dental Basic,2023-02-01,2024-02-01,29.98,359.76,0.18,5.4,cancelled,12
POL0000947,MEM000948,AGT0046,MetLife,Vision Premium,2023-09-01,2026-09-01,33.93,407.16,0.2,6.79,cancelled,36
POL0000948,MEM000949,AGT0078,VSP,Vision Premium,2024-06-01,2025-06-01,34.46,413.52,0.2,6.89,active,12
POL0000949,MEM000950,AGT0063,VSP,Dental Basic,2024-02-01,2026-02-01,31.4,376.8,0.18,5.65,active,24
POL0000950,MEM000951,AGT0053,MetLife,Dental+Vision Bundle,2023-08-01,2024-08-01,77.73,932.76,0.25,19.43,cancelled,12
POL0000951,MEM000952,AGT0027,MetLife,Dental Basic,2024-03-01,2025-03-01,29.85,358.2,0.18,5.37,active,12
POL0000952,MEM000953,AGT0059,MetLife,Dental Premium,2024-04-01,2026-04-01,57.69,692.28,0.22,12.69,expired,24
POL0000953,MEM000954,AGT0051,Zurich,Dental+Vision Bundle,2023-03-01,2024-03-01,72.75,873.0,0.25,18.19,active,12
POL0000954,MEM000955,AGT0068,Zurich,Dental+Vision Bundle,2024-09-01,2026-09-01,78.12,937.44,0.25,19.53,active,24
POL0000955,MEM000956,AGT0058,VSP,Dental+Vision Bundle,2023-03-01,2026-03-01,74.47,893.64,0.25,18.62,active,36
POL0000956,MEM000957,AGT0069,VSP,Dental+Vision Bundle,2023-03-01,2024-03-01,72.0,864.0,0.25,18.0,expired,12
POL0000957,MEM000958,AGT0067,Zurich,Dental+Vision Bundle,2023-03-01,2025-03-01,74.71,896.52,0.25,18.68,active,24
POL0000958,MEM000959,AGT0051,VSP,Vision Premium,2023-08-01,2025-08-01,33.67,404.04,0.2,6.73,active,24
POL0000959,MEM000960,AGT0055,VSP,Vision Basic,2023-11-01,2024-05-01,20.38,244.56,0.16,3.26,active,6
POL0000960,MEM000961,AGT0060,Zurich,Vision Basic,2023-03-01,2024-03-01,20.86,250.32,0.16,3.34,active,12
POL0000961,MEM000962,AGT0075,Zurich,Vision Basic,2024-06-01,2025-06-01,19.59,235.08,0.16,3.13,active,12
POL0000962,MEM000963,AGT0058,MetLife,Dental Basic,2024-03-01,2025-03-01,30.57,366.84,0.18,5.5,active,12
POL0000963,MEM000964,AGT0012,VSP,Dental Premium,2024-09-01,2025-09-01,53.87,646.44,0.22,11.85,pending,12
POL0000964,MEM000965,AGT0012,MetLife,Vision Premium,2024-11-01,2025-11-01,34.5,414.0,0.2,6.9,active,12
POL0000965,MEM000966,AGT0068,Zurich,Dental Premium,2024-11-01,2026-11-01,55.54,666.48,0.22,12.22,active,24
POL0000966,MEM000967,AGT0071,VSP,Dental Basic,2024-07-01,2026-07-01,29.92,359.04,0.18,5.39,expired,24
POL0000967,MEM000968,AGT0020,MetLife,Dental+Vision Bundle,2023-07-01,2024-01-01,75.3,903.6,0.25,18.82,active,6
POL0000968,MEM000969,AGT0040,VSP,Vision Premium,2023-08-01,2026-08-01,35.28,423.36,0.2,7.06,active,36
POL0000969,MEM000970,AGT0016,MetLife,Dental+Vision Bundle,2024-05-01,2025-05-01,75.77,909.24,0.25,18.94,expired,12
POL0000970,MEM000971,AGT0059,VSP,Dental+Vision Bundle,2023-02-01,2023-08-01,71.42,857.04,0.25,17.86,expired,6
POL0000971,MEM000972,AGT0064,MetLife,Dental Basic,2024-08-01,2025-08-01,28.65,343.8,0.18,5.16,active,12
POL0000972,MEM000973,AGT0053,VSP,Dental Basic,2024-12-01,2025-06-01,31.36,376.32,0.18,5.64,cancelled,6
POL0000973,MEM000974,AGT0071,VSP,Vision Basic,2024-10-01,2026-10-01,20.49,245.88,0.16,3.28,active,24
POL0000974,MEM000975,AGT0024,MetLife,Dental Basic,2024-08-01,2025-08-01,28.71,344.52,0.18,5.17,active,12
POL0000975,MEM000976,AGT0005,Zurich,Vision Basic,2024-01-01,2025-01-01,19.38,232.56,0.16,3.1,active,12
POL0000976,MEM000977,AGT0012,MetLife,Dental Basic,2024-10-01,2025-10-01,30.8,369.6,0.18,5.54,cancelled,12
POL0000977,MEM000978,AGT0079,Zurich,Vision Premium,2023-08-01,2024-08-01,33.73,404.76,0.2,6.75,active,12
POL0000978,MEM000979,AGT0023,VSP,Vision Premium,2024-10-01,2025-10-01,33.4,400.8,0.2,6.68,cancelled,12
POL0000979,MEM000980,AGT0039,VSP,Dental Premium,2024-02-01,2025-02-01,55.84,670.08,0.22,12.28,active,12
POL0000980,MEM000981,AGT0071,MetLife,Dental Premium,2024-02-01,2026-02-01,55.9,670.8,0.22,12.3,active,24
POL0000981,MEM000982,AGT0043,Zurich,Dental Premium,2023-06-01,2024-06-01,52.52,630.24,0.22,11.55,cancelled,12
POL0000982,MEM000983,AGT0008,MetLife,Vision Basic,2023-09-01,2026-09-01,20.82,249.84,0.16,3.33,cancelled,36
POL0000983,MEM000984,AGT0062,Zurich,Vision Premium,2024-11-01,2026-11-01,34.91,418.92,0.2,6.98,active,24
POL0000984,MEM000985,AGT0041,VSP,Vision Basic,2023-11-01,2026-11-01,19.14,229.68,0.16,3.06,active,36
POL0000985,MEM000986,AGT0079,Zurich,Vision Basic,2024-10-01,2025-10-01,19.24,230.88,0.16,3.08,cancelled,12
POL0000986,MEM000987,AGT0024,Zurich,Dental Basic,2024-11-01,2027-11-01,29.89,358.68,0.18,5.38,cancelled,36
POL0000987,MEM000988,AGT0016,MetLife,Vision Basic,2023-11-01,2024-11-01,19.82,237.84,0.16,3.17,expired,12
POL0000988,MEM000989,AGT0054,VSP,Dental Basic,2023-06-01,2024-06-01,29.44,353.28,0.18,5.3,active,12
POL0000989,MEM000990,AGT0002,Zurich,Dental Basic,2024-01-01,2025-01-01,28.87,346.44,0.18,5.2,active,12
POL0000990,MEM000991,AGT0040,VSP,Vision Basic,2023-11-01,2026-11-01,20.08,240.96,0.16,3.21,expired,36
POL0000991,MEM000992,AGT0043,VSP,Dental Premium,2023-12-01,2024-06-01,53.41,640.92,0.22,11.75,active,6
POL0000992,MEM000993,AGT0025,VSP,Dental+Vision Bundle,2024-09-01,2026-09-01,74.22,890.64,0.25,18.55,active,24
POL0000993,MEM000994,AGT0005,Zurich,Dental Basic,2024-12-01,2025-12-01,28.68,344.16,0.18,5.16,cancelled,12
POL0000994,MEM000995,AGT0043,VSP,Vision Premium,2023-07-01,2026-07-01,34.02,408.24,0.2,6.8,active,36
POL0000995,MEM000996,AGT0039,Zurich,Vision Premium,2024-03-01,2025-03-01,34.16,409.92,0.2,6.83,active,12
POL0000996,MEM000997,AGT0003,MetLife,Vision Basic,2023-12-01,2024-12-01,20.2,242.4,0.16,3.23,active,12
POL0000997,MEM000998,AGT0020,VSP,Dental+Vision Bundle,2024-01-01,2025-01-01,78.09,937.08,0.25,19.52,active,12
POL0000998,MEM000999,AGT0022,Zurich,Vision Basic,2024-01-01,2024-07-01,20.68,248.16,0.16,3.31,active,6
POL0000999,MEM001000,AGT0040,Zurich,Dental+Vision Bundle,2023-08-01,2024-02-01,73.07,876.84,0.25,18.27,active,6
POL0001000,MEM001001,AGT0012,VSP,Dental+Vision Bundle,2023-03-01,2024-03-01,71.75,861.0,0.25,17.94,active,12
POL0001001,MEM001002,AGT0028,Zurich,Dental Premium,2024-02-01,2025-02-01,53.23,638.76,0.22,11.71,active,12
POL0001002,MEM001003,AGT0026,MetLife,Dental Premium,2023-05-01,2025-05-01,55.18,662.16,0.22,12.14,expired,24
POL0001003,MEM001004,AGT0020,MetLife,Dental Premium,2023-02-01,2024-02-01,54.45,653.4,0.22,11.98,active,12
POL0001004,MEM001005,AGT0042,MetLife,Vision Premium,2024-06-01,2025-06-01,34.57,414.84,0.2,6.91,active,12
POL0001005,MEM001006,AGT0027,Zurich,Dental Basic,2023-05-01,2024-05-01,29.27,351.24,0.18,5.27,expired,12
POL0001006,MEM001007,AGT0001,VSP,Dental+Vision Bundle,2024-03-01,2025-03-01,77.58,930.96,0.25,19.39,active,12
POL0001007,MEM001008,AGT0060,MetLife,Dental Basic,2024-09-01,2025-09-01,29.05,348.6,0.18,5.23,active,12
POL0001008,MEM001009,AGT0074,VSP,Vision Basic,2024-12-01,2026-12-01,19.51,234.12,0.16,3.12,cancelled,24
POL0001009,MEM001010,AGT0025,VSP,Dental Premium,2023-09-01,2024-09-01,57.53,690.36,0.22,12.66,cancelled,12
POL0001010,MEM001011,AGT0035,MetLife,Dental Basic,2023-12-01,2025-12-01,29.78,357.36,0.18,5.36,cancelled,24
POL0001011,MEM001012,AGT0072,Zurich,Dental Basic,2023-05-01,2024-05-01,30.01,360.12,0.18,5.4,expired,12
POL0001012,MEM001013,AGT0041,VSP,Dental Basic,2024-08-01,2026-08-01,28.71,344.52,0.18,5.17,cancelled,24
POL0001013,MEM001014,AGT0022,MetLife,Dental Premium,2023-11-01,2024-11-01,52.5,630.0,0.22,11.55,active,12
POL0001014,MEM001015,AGT0007,MetLife,Dental Basic,2024-01-01,2025-01-01,30.05,360.6,0.18,5.41,active,12
POL0001015,MEM001016,AGT0050,MetLife,Dental Basic,2024-12-01,2025-12-01,28.75,345.0,0.18,5.17,active,12
POL0001016,MEM001017,AGT0076,Zurich,Dental+Vision Bundle,2024-03-01,2026-03-01,75.69,908.28,0.25,18.92,cancelled,24
POL0001017,MEM001018,AGT0043,MetLife,Vision Premium,2024-05-01,2026-05-01,35.94,431.28,0.2,7.19,expired,24
POL0001018,MEM001019,AGT0060,Zurich,Dental Basic,2024-12-01,2026-12-01,28.99,347.88,0.18,5.22,active,24
POL0001019,MEM001020,AGT0040,Zurich,Vision Basic,2024-05-01,2025-05-01,20.21,242.52,0.16,3.23,active,12
POL0001020,MEM001021,AGT0029,MetLife,Dental+Vision Bundle,2024-05-01,2025-05-01,71.98,863.76,0.25,18.0,active,12
POL0001021,MEM001022,AGT0051,MetLife,Vision Premium,2024-10-01,2026-10-01,34.17,410.04,0.2,6.83,active,24
POL0001022,MEM001023,AGT0059,VSP,Dental Basic,2024-12-01,2025-12-01,29.0,348.0,0.18,5.22,active,12
POL0001023,MEM001024,AGT0062,VSP,Dental+Vision Bundle,2024-06-01,2026-06-01,78.49,941.88,0.25,19.62,active,24
POL0001024,MEM001025,AGT0074,MetLife,Vision Basic,2023-11-01,2024-05-01,19.28,231.36,0.16,3.08,active,6
POL0001025,MEM001026,AGT0072,Zurich,Dental Basic,2024-03-01,2025-03-01,30.1,361.2,0.18,5.42,active,12
POL0001026,MEM001027,AGT0052,Zurich,Dental Premium,2023-12-01,2024-12-01,54.14,649.68,0.22,11.91,active,12
POL0001027,MEM001028,AGT0021,VSP,Dental Premium,2024-10-01,2025-10-01,54.93,659.16,0.22,12.08,cancelled,12
POL0001028,MEM001029,AGT0056,VSP,Vision Basic,2024-01-01,2026-01-01,20.93,251.16,0.16,3.35,cancelled,24
POL0001029,MEM001030,AGT0023,Zurich,Vision Premium,2024-01-01,2025-01-01,36.15,433.8,0.2,7.23,pending,12
POL0001030,MEM001031,AGT0076,Zurich,Vision Basic,2024-09-01,2026-09-01,19.62,235.44,0.16,3.14,active,24
POL0001031,MEM001032,AGT0023,VSP,Dental+Vision Bundle,2024-08-01,2025-08-01,76.07,912.84,0.25,19.02,active,12
POL0001032,MEM001033,AGT0077,VSP,Dental Premium,2023-04-01,2025-04-01,53.72,644.64,0.22,11.82,active,24
POL0001033,MEM001034,AGT0028,MetLife,Dental+Vision Bundle,2024-11-01,2025-05-01,76.31,915.72,0.25,19.08,pending,6
POL0001034,MEM001035,AGT0020,VSP,Vision Basic,2024-11-01,2027-11-01,19.9,238.8,0.16,3.18,active,36
POL0001035,MEM001036,AGT0026,MetLife,Vision Premium,2024-03-01,2025-03-01,33.76,405.12,0.2,6.75,active,12
POL0001036,MEM001037,AGT0039,VSP,Vision Premium,2023-12-01,2026-12-01,34.86,418.32,0.2,6.97,active,36
POL0001037,MEM001038,AGT0002,Zurich,Dental+Vision Bundle,2024-01-01,2025-01-01,73.98,887.76,0.25,18.5,active,12
POL0001038,MEM001039,AGT0008,VSP,Dental+Vision Bundle,2024-03-01,2026-03-01,72.44,869.28,0.25,18.11,active,24
POL0001039,MEM001040,AGT0046,MetLife,Dental+Vision Bundle,2023-03-01,2025-03-01,75.31,903.72,0.25,18.83,active,24
POL0001040,MEM001041,AGT0076,VSP,Vision Basic,2023-03-01,2026-03-01,19.05,228.6,0.16,3.05,expired,36
POL0001041,MEM001042,AGT0056,Zurich,Dental Basic,2024-02-01,2026-02-01,30.22,362.64,0.18,5.44,active,24
POL0001042,MEM001043,AGT0025,Zurich,Dental Premium,2023-07-01,2024-07-01,55.75,669.0,0.22,12.27,active,12
POL0001043,MEM001044,AGT0037,Zurich,Dental Basic,2024-02-01,2025-02-01,31.37,376.44,0.18,5.65,expired,12
POL0001044,MEM001045,AGT0019,Zurich,Dental+Vision Bundle,2023-02-01,2024-02-01,72.07,864.84,0.25,18.02,expired,12
POL0001045,MEM001046,AGT0011,MetLife,Vision Basic,2024-12-01,2026-12-01,20.03,240.36,0.16,3.2,active,24
POL0001046,MEM001047,AGT0055,Zurich,Dental Basic,2024-04-01,2025-04-01,29.81,357.72,0.18,5.37,cancelled,12
POL0001047,MEM001048,AGT0058,VSP,Dental Premium,2024-07-01,2027-07-01,56.43,677.16,0.22,12.41,active,36
POL0001048,MEM001049,AGT0001,Zurich,Vision Basic,2023-08-01,2024-08-01,19.36,232.32,0.16,3.1,active,12
POL0001049,MEM001050,AGT0053,Zurich,Vision Basic,2023-09-01,2024-03-01,20.22,242.64,0.16,3.24,expired,6
POL0001050,MEM001051,AGT0062,Zurich,Dental Premium,2023-03-01,2024-03-01,53.0,636.0,0.22,11.66,active,12
POL0001051,MEM001052,AGT0019,Zurich,Vision Premium,2024-09-01,2026-09-01,33.48,401.76,0.2,6.7,cancelled,24
POL0001052,MEM001053,AGT0011,Zurich,Dental+Vision Bundle,2023-11-01,2024-11-01,75.84,910.08,0.25,18.96,active,12
POL0001053,MEM001054,AGT0010,Zurich,Vision Basic,2023-05-01,2025-05-01,20.25,243.0,0.16,3.24,active,24
POL0001054,MEM001055,AGT0007,VSP,Vision Basic,2024-09-01,2025-09-01,20.45,245.4,0.16,3.27,active,12
POL0001055,MEM001056,AGT0066,VSP,Vision Basic,2023-02-01,2024-02-01,20.36,244.32,0.16,3.26,active,12
POL0001056,MEM001057,AGT0038,VSP,Dental Basic,2024-01-01,2027-01-01,31.14,373.68,0.18,5.61,active,36
POL0001057,MEM001058,AGT0034,MetLife,Vision Basic,2024-10-01,2025-10-01,19.6,235.2,0.16,3.14,active,12
POL0001058,MEM001059,AGT0007,Zurich,Dental+Vision Bundle,2024-09-01,2025-09-01,72.21,866.52,0.25,18.05,active,12
POL0001059,MEM001060,AGT0063,MetLife,Dental Basic,2024-11-01,2025-11-01,30.56,366.72,0.18,5.5,active,12
POL0001060,MEM001061,AGT0017,Zurich,Dental Premium,2023-04-01,2024-04-01,57.72,692.64,0.22,12.7,active,12
POL0001061,MEM001062,AGT0078,MetLife,Dental+Vision Bundle,2023-10-01,2024-10-01,71.53,858.36,0.25,17.88,cancelled,12
POL0001062,MEM001063,AGT0023,VSP,Vision Premium,2023-07-01,2024-07-01,33.25,399.0,0.2,6.65,expired,12
POL0001063,MEM001064,AGT0068,MetLife,Dental Premium,2023-09-01,2025-09-01,56.0,672.0,0.22,12.32,expired,24
POL0001064,MEM001065,AGT0020,VSP,Vision Premium,2023-04-01,2024-04-01,33.93,407.16,0.2,6.79,active,12
POL0001065,MEM001066,AGT0057,Zurich,Vision Basic,2024-03-01,2026-03-01,20.14,241.68,0.16,3.22,pending,24
POL0001066,MEM001067,AGT0007,Zurich,Dental Premium,2023-09-01,2025-09-01,53.02,636.24,0.22,11.66,expired,24
POL0001067,MEM001068,AGT0060,VSP,Vision Basic,2023-05-01,2023-11-01,20.2,242.4,0.16,3.23,expired,6
POL0001068,MEM001069,AGT0049,Zurich,Vision Premium,2024-06-01,2026-06-01,34.01,408.12,0.2,6.8,active,24
POL0001069,MEM001070,AGT0068,VSP,Dental Basic,2024-05-01,2026-05-01,29.77,357.24,0.18,5.36,active,24
POL0001070,MEM001071,AGT0068,Zurich,Dental+Vision Bundle,2024-05-01,2025-05-01,76.69,920.28,0.25,19.17,active,12
POL0001071,MEM001072,AGT0056,Zurich,Dental+Vision Bundle,2023-05-01,2024-05-01,77.68,932.16,0.25,19.42,active,12
POL0001072,MEM001073,AGT0035,MetLife,Dental Premium,2023-11-01,2024-11-01,53.63,643.56,0.22,11.8,expired,12
POL0001073,MEM001074,AGT0031,Zurich,Vision Premium,2024-09-01,2025-09-01,34.77,417.24,0.2,6.95,active,12
POL0001074,MEM001075,AGT0024,VSP,Vision Basic,2023-08-01,2024-08-01,19.05,228.6,0.16,3.05,active,12
POL0001075,MEM001076,AGT0002,VSP,Dental Basic,2024-12-01,2025-12-01,30.69,368.28,0.18,5.52,active,12
POL0001076,MEM001077,AGT0029,Zurich,Dental Premium,2023-05-01,2023-11-01,56.25,675.0,0.22,12.38,active,6
POL0001077,MEM001078,AGT0080,MetLife,Dental Basic,2023-08-01,2024-08-01,28.92,347.04,0.18,5.21,expired,12
POL0001078,MEM001079,AGT0016,Zurich,Dental+Vision Bundle,2024-09-01,2026-09-01,72.52,870.24,0.25,18.13,active,24
POL0001079,MEM001080,AGT0073,MetLife,Dental+Vision Bundle,2023-04-01,2024-04-01,71.96,863.52,0.25,17.99,active,12
POL0001080,MEM001081,AGT0060,Zurich,Dental+Vision Bundle,2023-08-01,2024-08-01,71.38,856.56,0.25,17.84,active,12
POL0001081,MEM001082,AGT0055,Zurich,Dental+Vision Bundle,2024-11-01,2026-11-01,75.85,910.2,0.25,18.96,pending,24
POL0001082,MEM001083,AGT0010,VSP,Vision Premium,2023-12-01,2024-12-01,35.8,429.6,0.2,7.16,cancelled,12
POL0001083,MEM001084,AGT0008,VSP,Dental+Vision Bundle,2024-02-01,2025-02-01,77.51,930.12,0.25,19.38,cancelled,12
POL0001084,MEM001085,AGT0009,VSP,Dental+Vision Bundle,2023-10-01,2024-10-01,76.48,917.76,0.25,19.12,cancelled,12
POL0001085,MEM001086,AGT0063,MetLife,Dental Basic,2023-08-01,2024-08-01,30.87,370.44,0.18,5.56,active,12
POL0001086,MEM001087,AGT0014,VSP,Vision Premium,2024-04-01,2024-10-01,35.0,420.0,0.2,7.0,active,6
POL0001087,MEM001088,AGT0010,Zurich,Vision Premium,2023-05-01,2026-05-01,35.51,426.12,0.2,7.1,cancelled,36
POL0001088,MEM001089,AGT0020,Zurich,Vision Basic,2024-05-01,2025-05-01,20.83,249.96,0.16,3.33,cancelled,12
POL0001089,MEM001090,AGT0020,Zurich,Dental Premium,2023-03-01,2026-03-01,56.92,683.04,0.22,12.52,active,36
POL0001090,MEM001091,AGT0066,Zurich,Dental+Vision Bundle,2024-03-01,2027-03-01,72.55,870.6,0.25,18.14,active,36
POL0001091,MEM001092,AGT0052,Zurich,Vision Premium,2024-06-01,2026-06-01,33.93,407.16,0.2,6.79,active,24
POL0001092,MEM001093,AGT0001,VSP,Dental+Vision Bundle,2023-04-01,2025-04-01,71.89,862.68,0.25,17.97,expired,24
POL0001093,MEM001094,AGT0069,VSP,Dental Premium,2024-06-01,2026-06-01,56.73,680.76,0.22,12.48,active,24
POL0001094,MEM001095,AGT0012,VSP,Vision Basic,2023-12-01,2025-12-01,20.66,247.92,0.16,3.31,active,24
POL0001095,MEM001096,AGT0038,Zurich,Dental Basic,2024-01-01,2026-01-01,30.15,361.8,0.18,5.43,active,24
POL0001096,MEM001097,AGT0025,VSP,Vision Premium,2024-08-01,2025-02-01,33.53,402.36,0.2,6.71,active,6
POL0001097,MEM001098,AGT0011,Zurich,Dental Premium,2023-05-01,2024-05-01,52.34,628.08,0.22,11.51,active,12
POL0001098,MEM001099,AGT0025,MetLife,Vision Premium,2023-08-01,2024-08-01,36.61,439.32,0.2,7.32,cancelled,12
POL0001099,MEM001100,AGT0050,MetLife,Vision Premium,2024-09-01,2025-09-01,36.03,432.36,0.2,7.21,active,12
POL0001100,MEM001101,AGT0069,VSP,Dental+Vision Bundle,2024-11-01,2026-11-01,74.77,897.24,0.25,18.69,expired,24
POL0001101,MEM001102,AGT0008,VSP,Vision Premium,2023-02-01,2024-02-01,36.04,432.48,0.2,7.21,expired,12
POL0001102,MEM001103,AGT0028,Zurich,Vision Premium,2023-03-01,2024-03-01,36.39,436.68,0.2,7.28,active,12
POL0001103,MEM001104,AGT0075,MetLife,Dental+Vision Bundle,2024-05-01,2027-05-01,72.89,874.68,0.25,18.22,expired,36
POL0001104,MEM001105,AGT0003,VSP,Dental+Vision Bundle,2023-03-01,2024-03-01,76.43,917.16,0.25,19.11,active,12
POL0001105,MEM001106,AGT0017,MetLife,Dental Basic,2024-10-01,2026-10-01,30.28,363.36,0.18,5.45,active,24
POL0001106,MEM001107,AGT0059,Zurich,Dental Basic,2023-03-01,2024-03-01,30.87,370.44,0.18,5.56,active,12
POL0001107,MEM001108,AGT0015,VSP,Vision Basic,2024-09-01,2025-09-01,19.88,238.56,0.16,3.18,active,12
POL0001108,MEM001109,AGT0026,VSP,Dental Premium,2024-10-01,2027-10-01,52.73,632.76,0.22,11.6,cancelled,36
POL0001109,MEM001110,AGT0016,Zurich,Vision Basic,2024-12-01,2026-12-01,20.97,251.64,0.16,3.36,cancelled,24
POL0001110,MEM001111,AGT0006,Zurich,Dental Basic,2023-06-01,2024-06-01,30.62,367.44,0.18,5.51,cancelled,12
POL0001111,MEM001112,AGT0019,VSP,Dental Basic,2023-04-01,2024-04-01,31.4,376.8,0.18,5.65,active,12
POL0001112,MEM001113,AGT0057,MetLife,Dental+Vision Bundle,2024-02-01,2025-02-01,76.99,923.88,0.25,19.25,cancelled,12
POL0001113,MEM001114,AGT0079,VSP,Vision Premium,2023-03-01,2023-09-01,34.6,415.2,0.2,6.92,active,6
POL0001114,MEM001115,AGT0001,MetLife,Dental Basic,2023-02-01,2026-02-01,31.04,372.48,0.18,5.59,expired,36
POL0001115,MEM001116,AGT0054,Zurich,Dental+Vision Bundle,2023-05-01,2024-05-01,78.08,936.96,0.25,19.52,active,12
POL0001116,MEM001117,AGT0019,Zurich,Dental Premium,2024-06-01,2026-06-01,57.07,684.84,0.22,12.56,cancelled,24
POL0001117,MEM001118,AGT0023,Zurich,Vision Premium,2024-05-01,2027-05-01,33.88,406.56,0.2,6.78,cancelled,36
POL0001118,MEM001119,AGT0079,MetLife,Vision Basic,2024-10-01,2025-10-01,20.41,244.92,0.16,3.27,active,12
POL0001119,MEM001120,AGT0001,Zurich,Dental Basic,2023-12-01,2024-12-01,28.51,342.12,0.18,5.13,active,12
POL0001120,MEM001121,AGT0080,VSP,Dental+Vision Bundle,2023-06-01,2024-06-01,74.48,893.76,0.25,18.62,cancelled,12
POL0001121,MEM001122,AGT0060,Zurich,Vision Premium,2024-08-01,2025-08-01,35.02,420.24,0.2,7.0,active,12
POL0001122,MEM001123,AGT0015,MetLife,Vision Premium,2023-11-01,2024-11-01,35.4,424.8,0.2,7.08,active,12
POL0001123,MEM001124,AGT0021,Zurich,Dental+Vision Bundle,2024-05-01,2026-05-01,78.14,937.68,0.25,19.54,active,24
POL0001124,MEM001125,AGT0027,VSP,Dental Premium,2023-03-01,2026-03-01,56.31,675.72,0.22,12.39,cancelled,36
POL0001125,MEM001126,AGT0014,Zurich,Dental Basic,2024-10-01,2026-10-01,30.21,362.52,0.18,5.44,cancelled,24
POL0001126,MEM001127,AGT0004,VSP,Vision Basic,2024-08-01,2025-08-01,20.76,249.12,0.16,3.32,expired,12
POL0001127,MEM001128,AGT0076,Zurich,Dental Premium,2023-04-01,2024-04-01,52.82,633.84,0.22,11.62,expired,12
POL0001128,MEM001129,AGT0015,VSP,Dental Basic,2023-08-01,2024-08-01,29.67,356.04,0.18,5.34,active,12
POL0001129,MEM001130,AGT0049,MetLife,Dental Basic,2023-09-01,2025-09-01,31.04,372.48,0.18,5.59,active,24
POL0001130,MEM001131,AGT0056,MetLife,Dental Basic,2024-09-01,2026-09-01,30.73,368.76,0.18,5.53,expired,24
POL0001131,MEM001132,AGT0050,VSP,Dental Basic,2024-10-01,2026-10-01,31.14,373.68,0.18,5.61,active,24
POL0001132,MEM001133,AGT0026,VSP,Dental Basic,2023-08-01,2024-08-01,30.42,365.04,0.18,5.48,expired,12
POL0001133,MEM001134,AGT0018,MetLife,Dental+Vision Bundle,2024-09-01,2026-09-01,75.08,900.96,0.25,18.77,active,24
POL0001134,MEM001135,AGT0044,MetLife,Dental+Vision Bundle,2024-05-01,2025-05-01,77.04,924.48,0.25,19.26,active,12
